ID,Created At,Filter,Number of Likes,HashTags,url
992413324682910696_244846461,2015-05-25 03:35:09,Hefe,0,"[Tag: moment, Tag: florence]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379906_923991504310357_1622262202_n.jpg
992412527037393196_1817143465,2015-05-25 03:33:34,Perpetua,2,"[Tag: biology, Tag: darwin, Tag: art, Tag: wall, Tag: science, Tag: work, Tag: artmural, Tag: writing, Tag: treeoflife, Tag: black, Tag: graffith, Tag: hand]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11265798_1603677223242267_1728856891_n.jpg
992411888787417922_1803670793,2015-05-25 03:32:17,Normal,0,"[Tag: fitfam, Tag: workout, Tag: kaylaitsines, Tag: bbggirls, Tag: bbgsisters, Tag: healthyandhappy, Tag: kayla_itsines, Tag: healthylifestyle, Tag: bbgcommunity, Tag: deathbykayla, Tag: bbgfam, Tag: bbg, Tag: bikinibodyguide, Tag: bbg1, Tag: fitness, Tag: legday, Tag: loveyourbody, Tag: kaylasarmy]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11313689_434853220028026_1166702180_n.jpg
992411812040180097_1305905927,2015-05-25 03:32:08,Normal,3,"[Tag: warrior, Tag: motivation, Tag: startover, Tag: academy, Tag: bjjlifestyle, Tag: bjj, Tag: jiujitsu, Tag: satisfaction, Tag: jiujitsuforeveryone, Tag: determination, Tag: world, Tag: beardjitsu, Tag: strong, Tag: jjb, Tag: jiujitsuwayoflife, Tag: rely, Tag: jiujitsulifestyle, Tag: lifestyle, Tag: harwork, Tag: success, Tag: gbparis, Tag: paris, Tag: winner, Tag: member, Tag: graciebarraparis, Tag: nevergiveup, Tag: ibjjf, Tag: team, Tag: jiujitsu4everyone]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11374411_1395285040800722_37190909_n.jpg
992411795649086893_1303531168,2015-05-25 03:32:06,Normal,5,"[Tag: followback, Tag: followhim, Tag: followforfollow, Tag: follows, Tag: followbackteam, Tag: followall, Tag: follower, Tag: followers, Tag: followher, Tag: follow4follow, Tag: follow, Tag: followme]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11325479_1655464228015893_510900908_n.jpg
992411435108663498_1327608071,2015-05-25 03:31:23,Normal,215,"[Tag: cute, Tag: bestvacations, Tag: tagstagram, Tag: instalike, Tag: 파리, Tag: topparisphoto, Tag: tbt, Tag: iphonesia, Tag: 巴黎, Tag: париж, Tag: vacations, Tag: wonderful_places, Tag: follow, Tag: vintique, Tag: パリ, Tag: باريس, Tag: topphoto, Tag: followme, Tag: paris, Tag: travel, Tag: streetdreamsmag, Tag: instagood, Tag: tagsforlikes, Tag: likeforlike, Tag: gorgeous, Tag: bestoftheday, Tag: picoftheday, Tag: happy]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11313296_1070355052993633_697682081_n.jpg
992410657868174205_194310723,2015-05-25 03:29:51,Inkwell,1,[Tag: bagatelle],https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11377796_706768849469763_1715113913_n.jpg
992410396381719020_1481743881,2015-05-25 03:29:20,Normal,0,"[Tag: summer, Tag: goal, Tag: gettingit, Tag: workout, Tag: coming, Tag: ready, Tag: sport, Tag: resolution]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376634_645331508932451_513492605_n.jpg
992409705232781628_182695819,2015-05-25 03:27:57,Normal,2,"[Tag: worldwide, Tag: oillife, Tag: oil, Tag: co, Tag: workhardplayhard, Tag: bosslife, Tag: work, Tag: boss, Tag: doingbigthings, Tag: stillstrong, Tag: clients, Tag: pital, Tag: workhard]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11325745_1640334119535344_781910996_n.jpg
992409593607412934_22332614,2015-05-25 03:27:44,Normal,6,"[Tag: chanceler, Tag: toilet, Tag: ladies, Tag: art, Tag: elizabeth, Tag: boy, Tag: pape, Tag: political, Tag: queen, Tag: popo, Tag: caca, Tag: president, Tag: star, Tag: girl, Tag: obama, Tag: funny, Tag: bathroom, Tag: like, Tag: pipi, Tag: dalaï, Tag: gentleman, Tag: lol, Tag: icone, Tag: photo, Tag: fun, Tag: drole, Tag: papum]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11371298_1574483346137724_1871498085_n.jpg
992409389050183914_3196615,2015-05-25 03:27:19,Reyes,5,"[Tag: erasmussquad, Tag: ldrbegins, Tag: asians, Tag: russians]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11380243_763457250440415_1472530955_n.jpg
992409313074272755_1480431333,2015-05-25 03:27:10,Normal,3,"[Tag: sunglasses, Tag: couple, Tag: streetstyle, Tag: outfit, Tag: tshirt, Tag: street, Tag: kfc, Tag: hm, Tag: lovehim, Tag: boyfriend, Tag: boy, Tag: style, Tag: zip, Tag: vintage, Tag: negga, Tag: black, Tag: retro, Tag: night, Tag: hat]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378187_1660785007474872_1158643893_n.jpg
992409271878756136_2037687248,2015-05-25 03:27:05,Crema,1,"[Tag: paris, Tag: parigi, Tag: muséedulouvre, Tag: louvre]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11275393_971617716206073_1511193618_n.jpg
992409195746555230_178569988,2015-05-25 03:26:56,Normal,3,[Tag: africa],https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11371138_1398932233768434_2077052311_n.jpg
992408816353985554_33544016,2015-05-25 03:26:11,Perpetua,2,[Tag: rbmaparis],https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356740_809420652489934_114826673_n.jpg
992408697494967753_18313204,2015-05-25 03:25:57,Normal,13,"[Tag: europe, Tag: gopro, Tag: riosena, Tag: paris, Tag: wine, Tag: france]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11312312_466699006830418_407328268_n.jpg
992408495184368439_194310723,2015-05-25 03:25:33,X-Pro II,1,"[Tag: paris, Tag: salute]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11264281_1434090876898939_2045029829_n.jpg
992408217827093773_985784298,2015-05-25 03:25:00,Mayfair,35,"[Tag: fashion, Tag: art, Tag: streetart, Tag: psychiatrist, Tag: newyork, Tag: photo, Tag: champselysee, Tag: illustration, Tag: electronicmusic, Tag: louisvitton, Tag: dior, Tag: love, Tag: kinetic, Tag: botox, Tag: chanel, Tag: obama, Tag: loveparis, Tag: usa, Tag: paris, Tag: pictures, Tag: yoga, Tag: delacroix, Tag: drawing, Tag: amazing, Tag: sofitel, Tag: sciktricks, Tag: placedesvosges, Tag: beirut, Tag: picoftheday, Tag: photooftheday]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11371298_1615674098719846_31141876_n.jpg
992407751435510389_5022583,2015-05-25 03:24:04,Normal,3,"[Tag: idol, Tag: kellybag, Tag: hermes, Tag: kermitthefrog, Tag: insomnia, Tag: illustration]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379826_432961453551330_212038116_n.jpg
992407718854792622_18313204,2015-05-25 03:24:00,Normal,3,"[Tag: europe, Tag: riosena, Tag: wine, Tag: paris, Tag: sena, Tag: france]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357857_364570723741764_532197063_n.jpg
992405882336078113_1589267457,2015-05-25 03:20:21,Normal,1,[Tag: norte],https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11356526_977336858965543_566214478_n.jpg
992405575194144278_1292776050,2015-05-25 03:19:45,Hudson,8,"[Tag: womenofcolor, Tag: imdone, Tag: blackisbeautiful, Tag: tumblr, Tag: rant, Tag: likeall, Tag: r4r, Tag: follow, Tag: blackgirlsrock, Tag: peopleofcolor, Tag: knowthyself, Tag: blackwomen, Tag: wcw, Tag: media, Tag: doublestandards, Tag: racism, Tag: melanin, Tag: instagood, Tag: blackpeople, Tag: smh, Tag: blackgirls, Tag: blackmen, Tag: foh, Tag: woc, Tag: l4l]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11272421_674239672720396_1462587156_n.jpg
992405234012871094_225121237,2015-05-25 03:19:04,Normal,26,"[Tag: balladeenvelo, Tag: westin, Tag: tuileries, Tag: dsweek, Tag: paris, Tag: ruedecastiglione, Tag: hotelwestin, Tag: placedelaconcorde, Tag: westinhotel, Tag: westinparisvendome]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11296625_765542236892470_143247351_n.jpg
992404777102791632_410876843,2015-05-25 03:18:10,Reyes,3,"[Tag: vaca, Tag: love, Tag: paris, Tag: travel, Tag: handinpocket, Tag: notsurewhy, Tag: diningoutdoors, Tag: holiday]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11281964_1662849053944225_457576776_n.jpg
992403927420272069_21996438,2015-05-25 03:16:28,Normal,3,[Tag: paris],https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11280229_387870791402390_1866944587_n.jpg
992403785267248824_1767596758,2015-05-25 03:16:11,Normal,12,"[Tag: beautiful, Tag: crazy, Tag: woman, Tag: love, Tag: beauty, Tag: dance, Tag: fitness, Tag: sport, Tag: dress, Tag: night, Tag: style, Tag: music, Tag: paris, Tag: peace, Tag: girls, Tag: black, Tag: classy, Tag: fun, Tag: smile, Tag: redlips, Tag: happy]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11381013_841296189290294_1106310040_n.jpg
992402571413280808_511489469,2015-05-25 03:13:47,Juno,0,"[Tag: photoshoot, Tag: bijouxhautecouture, Tag: nouaraazzouguiphoto, Tag: afroasianfusion, Tag: shooting, Tag: mickaelkrajewelry]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11348219_442058735919354_1851414974_n.jpg
992402361141091069_396036205,2015-05-25 03:13:22,Normal,5,"[Tag: worldsfirstselfie, Tag: vscocam]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11380757_605307152905769_935431421_n.jpg
992402344283330590_511489469,2015-05-25 03:13:20,Juno,1,"[Tag: photoshoot, Tag: bijouxhautecouture, Tag: nouaraazzouguiphoto, Tag: afroasianfusion, Tag: shooting, Tag: mickaelkrajewelry]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356498_1455743451389895_2034377379_n.jpg
992402306398478300_22332614,2015-05-25 03:13:15,X-Pro II,12,"[Tag: swag, Tag: colorful, Tag: look, Tag: drugs, Tag: instalike, Tag: instatagios, Tag: like, Tag: poudredefée, Tag: iphoneonly, Tag: igers, Tag: follow4follow, Tag: candle, Tag: instadaily, Tag: if, Tag: style, Tag: gay, Tag: paris, Tag: cocaïna, Tag: inlovewithcoco, Tag: all_shots, Tag: instagood, Tag: poudre, Tag: instacool, Tag: follow, Tag: bougie, Tag: like4like, Tag: cock, Tag: picoftheday, Tag: photooftheday]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11333362_476266055864225_1453274312_n.jpg
